,ActorId,NameData,Org,ConflictId,DyadId,PrimaryParty,Alliance,NameAlliance,ActorIdAlliance,JoinGroup,GroupName,ActorIdGroup,Location,GWNOLoc,Region,name,centroidlong,centroidlat,coords
107,28,Government of United Kingdom,4,"11347, 13692, 14113, 207, 215, 229, 235, 239, 241, 248, 252, 258, 259, 261, 273, 280, 281, 286, 315, 317, 333, 346, 371, 372, 382, 412, 418, 420","11199, 11985, 11986, 12571, 12575, 12578, 12582, 13891, 15108, 15259, 408, 419, 455, 482, 486, 489, 504, 510, 516, 523, 524, 525, 534, 568, 578, 579, 591, 692, 693, 698, 726, 735, 767, 799, 818, 821, 868, 878, 883",1,0,,,0,,,"Israel, Albania, United Kingdom, Malaysia, North Korea, South Korea, Egypt, Kenya, Cyprus, Oman, Indonesia, Brunei, South Yemen, Afghanistan, Argentina, Iraq, Kuwait, Sierra Leone, Serbia (Yugoslavia), United States of America, Mali, Syria",732,"2, 1, 3, 4, 5",South Korea,127.83477281620353,36.37508977984638,"['127.83477281620353', '36.37508977984638']"
108,28,Government of United Kingdom,4,"11347, 13692, 14113, 207, 215, 229, 235, 239, 241, 248, 252, 258, 259, 261, 273, 280, 281, 286, 315, 317, 333, 346, 371, 372, 382, 412, 418, 420","11199, 11985, 11986, 12571, 12575, 12578, 12582, 13891, 15108, 15259, 408, 419, 455, 482, 486, 489, 504, 510, 516, 523, 524, 525, 534, 568, 578, 579, 591, 692, 693, 698, 726, 735, 767, 799, 818, 821, 868, 878, 883",1,0,,,0,,,"Israel, Albania, United Kingdom, Malaysia, North Korea, South Korea, Egypt, Kenya, Cyprus, Oman, Indonesia, Brunei, South Yemen, Afghanistan, Argentina, Iraq, Kuwait, Sierra Leone, Serbia (Yugoslavia), United States of America, Mali, Syria",651,"2, 1, 3, 4, 5",Egypt,29.87195801,26.494254152854012,"['29.87195801', '26.494254152854012']"
109,28,Government of United Kingdom,4,"11347, 13692, 14113, 207, 215, 229, 235, 239, 241, 248, 252, 258, 259, 261, 273, 280, 281, 286, 315, 317, 333, 346, 371, 372, 382, 412, 418, 420","11199, 11985, 11986, 12571, 12575, 12578, 12582, 13891, 15108, 15259, 408, 419, 455, 482, 486, 489, 504, 510, 516, 523, 524, 525, 534, 568, 578, 579, 591, 692, 693, 698, 726, 735, 767, 799, 818, 821, 868, 878, 883",1,0,,,0,,,"Israel, Albania, United Kingdom, Malaysia, North Korea, South Korea, Egypt, Kenya, Cyprus, Oman, Indonesia, Brunei, South Yemen, Afghanistan, Argentina, Iraq, Kuwait, Sierra Leone, Serbia (Yugoslavia), United States of America, Mali, Syria",501,"2, 1, 3, 4, 5",Kenya,37.857881885685735,0.5298617581151241,"['37.857881885685735', '0.5298617581151241']"
110,28,Government of United Kingdom,4,"11347, 13692, 14113, 207, 215, 229, 235, 239, 241, 248, 252, 258, 259, 261, 273, 280, 281, 286, 315, 317, 333, 346, 371, 372, 382, 412, 418, 420","11199, 11985, 11986, 12571, 12575, 12578, 12582, 13891, 15108, 15259, 408, 419, 455, 482, 486, 489, 504, 510, 516, 523, 524, 525, 534, 568, 578, 579, 591, 692, 693, 698, 726, 735, 767, 799, 818, 821, 868, 878, 883",1,0,,,0,,,"Israel, Albania, United Kingdom, Malaysia, North Korea, South Korea, Egypt, Kenya, Cyprus, Oman, Indonesia, Brunei, South Yemen, Afghanistan, Argentina, Iraq, Kuwait, Sierra Leone, Serbia (Yugoslavia), United States of America, Mali, Syria",352,"2, 1, 3, 4, 5",Cyprus,33.22176045009078,35.04588006128012,"['33.22176045009078', '35.04588006128012']"
111,28,Government of United Kingdom,4,"11347, 13692, 14113, 207, 215, 229, 235, 239, 241, 248, 252, 258, 259, 261, 273, 280, 281, 286, 315, 317, 333, 346, 371, 372, 382, 412, 418, 420","11199, 11985, 11986, 12571, 12575, 12578, 12582, 13891, 15108, 15259, 408, 419, 455, 482, 486, 489, 504, 510, 516, 523, 524, 525, 534, 568, 578, 579, 591, 692, 693, 698, 726, 735, 767, 799, 818, 821, 868, 878, 883",1,0,,,0,,,"Israel, Albania, United Kingdom, Malaysia, North Korea, South Korea, Egypt, Kenya, Cyprus, Oman, Indonesia, Brunei, South Yemen, Afghanistan, Argentina, Iraq, Kuwait, Sierra Leone, Serbia (Yugoslavia), United States of America, Mali, Syria",698,"2, 1, 3, 4, 5",Oman,56.109839631506006,20.60228646874253,"['56.109839631506006', '20.60228646874253']"
112,28,Government of United Kingdom,4,"11347, 13692, 14113, 207, 215, 229, 235, 239, 241, 248, 252, 258, 259, 261, 273, 280, 281, 286, 315, 317, 333, 346, 371, 372, 382, 412, 418, 420","11199, 11985, 11986, 12571, 12575, 12578, 12582, 13891, 15108, 15259, 408, 419, 455, 482, 486, 489, 504, 510, 516, 523, 524, 525, 534, 568, 578, 579, 591, 692, 693, 698, 726, 735, 767, 799, 818, 821, 868, 878, 883",1,0,,,0,,,"Israel, Albania, United Kingdom, Malaysia, North Korea, South Korea, Egypt, Kenya, Cyprus, Oman, Indonesia, Brunei, South Yemen, Afghanistan, Argentina, Iraq, Kuwait, Sierra Leone, Serbia (Yugoslavia), United States of America, Mali, Syria",850,"2, 1, 3, 4, 5",Indonesia,117.36898480011682,-2.283058013892999,"['117.36898480011682', '-2.283058013892999']"
113,28,Government of United Kingdom,4,"11347, 13692, 14113, 207, 215, 229, 235, 239, 241, 248, 252, 258, 259, 261, 273, 280, 281, 286, 315, 317, 333, 346, 371, 372, 382, 412, 418, 420","11199, 11985, 11986, 12571, 12575, 12578, 12582, 13891, 15108, 15259, 408, 419, 455, 482, 486, 489, 504, 510, 516, 523, 524, 525, 534, 568, 578, 579, 591, 692, 693, 698, 726, 735, 767, 799, 818, 821, 868, 878, 883",1,0,,,0,,,"Israel, Albania, United Kingdom, Malaysia, North Korea, South Korea, Egypt, Kenya, Cyprus, Oman, Indonesia, Brunei, South Yemen, Afghanistan, Argentina, Iraq, Kuwait, Sierra Leone, Serbia (Yugoslavia), United States of America, Mali, Syria",850,"2, 1, 3, 4, 5",Indonesia,117.30042608846482,-2.230213569413939,"['117.30042608846482', '-2.230213569413939']"
114,28,Government of United Kingdom,4,"11347, 13692, 14113, 207, 215, 229, 235, 239, 241, 248, 252, 258, 259, 261, 273, 280, 281, 286, 315, 317, 333, 346, 371, 372, 382, 412, 418, 420","11199, 11985, 11986, 12571, 12575, 12578, 12582, 13891, 15108, 15259, 408, 419, 455, 482, 486, 489, 504, 510, 516, 523, 524, 525, 534, 568, 578, 579, 591, 692, 693, 698, 726, 735, 767, 799, 818, 821, 868, 878, 883",1,0,,,0,,,"Israel, Albania, United Kingdom, Malaysia, North Korea, South Korea, Egypt, Kenya, Cyprus, Oman, Indonesia, Brunei, South Yemen, Afghanistan, Argentina, Iraq, Kuwait, Sierra Leone, Serbia (Yugoslavia), United States of America, Mali, Syria",835,"2, 1, 3, 4, 5",Brunei,114.7611008088248,4.521445977829501,"['114.7611008088248', '4.521445977829501']"
115,28,Government of United Kingdom,4,"11347, 13692, 14113, 207, 215, 229, 235, 239, 241, 248, 252, 258, 259, 261, 273, 280, 281, 286, 315, 317, 333, 346, 371, 372, 382, 412, 418, 420","11199, 11985, 11986, 12571, 12575, 12578, 12582, 13891, 15108, 15259, 408, 419, 455, 482, 486, 489, 504, 510, 516, 523, 524, 525, 534, 568, 578, 579, 591, 692, 693, 698, 726, 735, 767, 799, 818, 821, 868, 878, 883",1,0,,,0,,,"Israel, Albania, United Kingdom, Malaysia, North Korea, South Korea, Egypt, Kenya, Cyprus, Oman, Indonesia, Brunei, South Yemen, Afghanistan, Argentina, Iraq, Kuwait, Sierra Leone, Serbia (Yugoslavia), United States of America, Mali, Syria",680,"2, 1, 3, 4, 5",Yemen People's Republic,49.16202833189656,16.010105280627076,"['49.16202833189656', '16.010105280627076']"
116,28,Government of United Kingdom,4,"11347, 13692, 14113, 207, 215, 229, 235, 239, 241, 248, 252, 258, 259, 261, 273, 280, 281, 286, 315, 317, 333, 346, 371, 372, 382, 412, 418, 420","11199, 11985, 11986, 12571, 12575, 12578, 12582, 13891, 15108, 15259, 408, 419, 455, 482, 486, 489, 504, 510, 516, 523, 524, 525, 534, 568, 578, 579, 591, 692, 693, 698, 726, 735, 767, 799, 818, 821, 868, 878, 883",1,0,,,0,,,"Israel, Albania, United Kingdom, Malaysia, North Korea, South Korea, Egypt, Kenya, Cyprus, Oman, Indonesia, Brunei, South Yemen, Afghanistan, Argentina, Iraq, Kuwait, Sierra Leone, Serbia (Yugoslavia), United States of America, Mali, Syria",700,"2, 1, 3, 4, 5",Afghanistan,66.02647079,33.838805647835414,"['66.02647079', '33.838805647835414']"
117,28,Government of United Kingdom,4,"11347, 13692, 14113, 207, 215, 229, 235, 239, 241, 248, 252, 258, 259, 261, 273, 280, 281, 286, 315, 317, 333, 346, 371, 372, 382, 412, 418, 420","11199, 11985, 11986, 12571, 12575, 12578, 12582, 13891, 15108, 15259, 408, 419, 455, 482, 486, 489, 504, 510, 516, 523, 524, 525, 534, 568, 578, 579, 591, 692, 693, 698, 726, 735, 767, 799, 818, 821, 868, 878, 883",1,0,,,0,,,"Israel, Albania, United Kingdom, Malaysia, North Korea, South Korea, Egypt, Kenya, Cyprus, Oman, Indonesia, Brunei, South Yemen, Afghanistan, Argentina, Iraq, Kuwait, Sierra Leone, Serbia (Yugoslavia), United States of America, Mali, Syria",160,"2, 1, 3, 4, 5",Argentina,-65.16772757566255,-35.37643789660595,"['-65.16772757566255', '-35.37643789660595']"
118,28,Government of United Kingdom,4,"11347, 13692, 14113, 207, 215, 229, 235, 239, 241, 248, 252, 258, 259, 261, 273, 280, 281, 286, 315, 317, 333, 346, 371, 372, 382, 412, 418, 420","11199, 11985, 11986, 12571, 12575, 12578, 12582, 13891, 15108, 15259, 408, 419, 455, 482, 486, 489, 504, 510, 516, 523, 524, 525, 534, 568, 578, 579, 591, 692, 693, 698, 726, 735, 767, 799, 818, 821, 868, 878, 883",1,0,,,0,,,"Israel, Albania, United Kingdom, Malaysia, North Korea, South Korea, Egypt, Kenya, Cyprus, Oman, Indonesia, Brunei, South Yemen, Afghanistan, Argentina, Iraq, Kuwait, Sierra Leone, Serbia (Yugoslavia), United States of America, Mali, Syria",645,"2, 1, 3, 4, 5",Iraq,43.77213474483021,33.048025207374224,"['43.77213474483021', '33.048025207374224']"
119,28,Government of United Kingdom,4,"11347, 13692, 14113, 207, 215, 229, 235, 239, 241, 248, 252, 258, 259, 261, 273, 280, 281, 286, 315, 317, 333, 346, 371, 372, 382, 412, 418, 420","11199, 11985, 11986, 12571, 12575, 12578, 12582, 13891, 15108, 15259, 408, 419, 455, 482, 486, 489, 504, 510, 516, 523, 524, 525, 534, 568, 578, 579, 591, 692, 693, 698, 726, 735, 767, 799, 818, 821, 868, 878, 883",1,0,,,0,,,"Israel, Albania, United Kingdom, Malaysia, North Korea, South Korea, Egypt, Kenya, Cyprus, Oman, Indonesia, Brunei, South Yemen, Afghanistan, Argentina, Iraq, Kuwait, Sierra Leone, Serbia (Yugoslavia), United States of America, Mali, Syria",690,"2, 1, 3, 4, 5",Kuwait,47.59087774543286,29.340792357895488,"['47.59087774543286', '29.340792357895488']"
120,28,Government of United Kingdom,4,"11347, 13692, 14113, 207, 215, 229, 235, 239, 241, 248, 252, 258, 259, 261, 273, 280, 281, 286, 315, 317, 333, 346, 371, 372, 382, 412, 418, 420","11199, 11985, 11986, 12571, 12575, 12578, 12582, 13891, 15108, 15259, 408, 419, 455, 482, 486, 489, 504, 510, 516, 523, 524, 525, 534, 568, 578, 579, 591, 692, 693, 698, 726, 735, 767, 799, 818, 821, 868, 878, 883",1,0,,,0,,,"Israel, Albania, United Kingdom, Malaysia, North Korea, South Korea, Egypt, Kenya, Cyprus, Oman, Indonesia, Brunei, South Yemen, Afghanistan, Argentina, Iraq, Kuwait, Sierra Leone, Serbia (Yugoslavia), United States of America, Mali, Syria",451,"2, 1, 3, 4, 5",Sierra Leone,-11.791921351005241,8.560284616,"['-11.791921351005241', '8.560284616']"
121,28,Government of United Kingdom,4,"11347, 13692, 14113, 207, 215, 229, 235, 239, 241, 248, 252, 258, 259, 261, 273, 280, 281, 286, 315, 317, 333, 346, 371, 372, 382, 412, 418, 420","11199, 11985, 11986, 12571, 12575, 12578, 12582, 13891, 15108, 15259, 408, 419, 455, 482, 486, 489, 504, 510, 516, 523, 524, 525, 534, 568, 578, 579, 591, 692, 693, 698, 726, 735, 767, 799, 818, 821, 868, 878, 883",1,0,,,0,,,"Israel, Albania, United Kingdom, Malaysia, North Korea, South Korea, Egypt, Kenya, Cyprus, Oman, Indonesia, Brunei, South Yemen, Afghanistan, Argentina, Iraq, Kuwait, Sierra Leone, Serbia (Yugoslavia), United States of America, Mali, Syria",345,"2, 1, 3, 4, 5",Yugoslavia,18.728074843601753,44.16067325765515,"['18.728074843601753', '44.16067325765515']"
122,28,Government of United Kingdom,4,"11347, 13692, 14113, 207, 215, 229, 235, 239, 241, 248, 252, 258, 259, 261, 273, 280, 281, 286, 315, 317, 333, 346, 371, 372, 382, 412, 418, 420","11199, 11985, 11986, 12571, 12575, 12578, 12582, 13891, 15108, 15259, 408, 419, 455, 482, 486, 489, 504, 510, 516, 523, 524, 525, 534, 568, 578, 579, 591, 692, 693, 698, 726, 735, 767, 799, 818, 821, 868, 878, 883",1,0,,,0,,,"Israel, Albania, United Kingdom, Malaysia, North Korea, South Korea, Egypt, Kenya, Cyprus, Oman, Indonesia, Brunei, South Yemen, Afghanistan, Argentina, Iraq, Kuwait, Sierra Leone, Serbia (Yugoslavia), United States of America, Mali, Syria",345,"2, 1, 3, 4, 5",Serbia and Montenegro,20.599031351017253,43.86704501123706,"['20.599031351017253', '43.86704501123706']"
123,28,Government of United Kingdom,4,"11347, 13692, 14113, 207, 215, 229, 235, 239, 241, 248, 252, 258, 259, 261, 273, 280, 281, 286, 315, 317, 333, 346, 371, 372, 382, 412, 418, 420","11199, 11985, 11986, 12571, 12575, 12578, 12582, 13891, 15108, 15259, 408, 419, 455, 482, 486, 489, 504, 510, 516, 523, 524, 525, 534, 568, 578, 579, 591, 692, 693, 698, 726, 735, 767, 799, 818, 821, 868, 878, 883",1,0,,,0,,,"Israel, Albania, United Kingdom, Malaysia, North Korea, South Korea, Egypt, Kenya, Cyprus, Oman, Indonesia, Brunei, South Yemen, Afghanistan, Argentina, Iraq, Kuwait, Sierra Leone, Serbia (Yugoslavia), United States of America, Mali, Syria",345,"2, 1, 3, 4, 5",Yugoslavia,18.41369698520479,44.431811622931676,"['18.41369698520479', '44.431811622931676']"
124,28,Government of United Kingdom,4,"11347, 13692, 14113, 207, 215, 229, 235, 239, 241, 248, 252, 258, 259, 261, 273, 280, 281, 286, 315, 317, 333, 346, 371, 372, 382, 412, 418, 420","11199, 11985, 11986, 12571, 12575, 12578, 12582, 13891, 15108, 15259, 408, 419, 455, 482, 486, 489, 504, 510, 516, 523, 524, 525, 534, 568, 578, 579, 591, 692, 693, 698, 726, 735, 767, 799, 818, 821, 868, 878, 883",1,0,,,0,,,"Israel, Albania, United Kingdom, Malaysia, North Korea, South Korea, Egypt, Kenya, Cyprus, Oman, Indonesia, Brunei, South Yemen, Afghanistan, Argentina, Iraq, Kuwait, Sierra Leone, Serbia (Yugoslavia), United States of America, Mali, Syria",2,"2, 1, 3, 4, 5",United States,-112.56677623914523,45.694000963290335,"['-112.56677623914523', '45.694000963290335']"
125,28,Government of United Kingdom,4,"11347, 13692, 14113, 207, 215, 229, 235, 239, 241, 248, 252, 258, 259, 261, 273, 280, 281, 286, 315, 317, 333, 346, 371, 372, 382, 412, 418, 420","11199, 11985, 11986, 12571, 12575, 12578, 12582, 13891, 15108, 15259, 408, 419, 455, 482, 486, 489, 504, 510, 516, 523, 524, 525, 534, 568, 578, 579, 591, 692, 693, 698, 726, 735, 767, 799, 818, 821, 868, 878, 883",1,0,,,0,,,"Israel, Albania, United Kingdom, Malaysia, North Korea, South Korea, Egypt, Kenya, Cyprus, Oman, Indonesia, Brunei, South Yemen, Afghanistan, Argentina, Iraq, Kuwait, Sierra Leone, Serbia (Yugoslavia), United States of America, Mali, Syria",432,"2, 1, 3, 4, 5",Mali,-3.524422393492041,17.350279391159127,"['-3.524422393492041', '17.350279391159127']"
126,28,Government of United Kingdom,4,"11347, 13692, 14113, 207, 215, 229, 235, 239, 241, 248, 252, 258, 259, 261, 273, 280, 281, 286, 315, 317, 333, 346, 371, 372, 382, 412, 418, 420","11199, 11985, 11986, 12571, 12575, 12578, 12582, 13891, 15108, 15259, 408, 419, 455, 482, 486, 489, 504, 510, 516, 523, 524, 525, 534, 568, 578, 579, 591, 692, 693, 698, 726, 735, 767, 799, 818, 821, 868, 878, 883",1,0,,,0,,,"Israel, Albania, United Kingdom, Malaysia, North Korea, South Korea, Egypt, Kenya, Cyprus, Oman, Indonesia, Brunei, South Yemen, Afghanistan, Argentina, Iraq, Kuwait, Sierra Leone, Serbia (Yugoslavia), United States of America, Mali, Syria",652,"2, 1, 3, 4, 5",Syria,38.52124907068804,35.02482072667558,"['38.52124907068804', '35.02482072667558']"
127,29,Government of Ireland,4,"11347, 14113, 333","15108, 15259, 726, 735",0,0,,,0,,,"Afghanistan, Mali",700,"3, 4",Afghanistan,66.02647079,33.838805647835414,"['66.02647079', '33.838805647835414']"
128,29,Government of Ireland,4,"11347, 14113, 333","15108, 15259, 726, 735",0,0,,,0,,,"Afghanistan, Mali",432,"3, 4",Mali,-3.524422393492041,17.350279391159127,"['-3.524422393492041', '17.350279391159127']"
129,30,Government of Netherlands,4,"11347, 14113, 204, 235, 259, 276, 333, 371, 372, 412, 418","11985, 11986, 12575, 13891, 15108, 15259, 405, 482, 523, 524, 525, 572, 726, 735, 799, 868, 878",1,0,,,0,,,"Indonesia, North Korea, South Korea, Netherlands, Afghanistan, Iraq, Kuwait, Serbia (Yugoslavia), United States of America, Mali",850,"3, 1, 2, 5, 4",Indonesia,117.36898480011682,-2.283058013892999,"['117.36898480011682', '-2.283058013892999']"
130,30,Government of Netherlands,4,"11347, 14113, 204, 235, 259, 276, 333, 371, 372, 412, 418","11985, 11986, 12575, 13891, 15108, 15259, 405, 482, 523, 524, 525, 572, 726, 735, 799, 868, 878",1,0,,,0,,,"Indonesia, North Korea, South Korea, Netherlands, Afghanistan, Iraq, Kuwait, Serbia (Yugoslavia), United States of America, Mali",850,"3, 1, 2, 5, 4",Indonesia,117.30042608846482,-2.230213569413939,"['117.30042608846482', '-2.230213569413939']"
131,30,Government of Netherlands,4,"11347, 14113, 204, 235, 259, 276, 333, 371, 372, 412, 418","11985, 11986, 12575, 13891, 15108, 15259, 405, 482, 523, 524, 525, 572, 726, 735, 799, 868, 878",1,0,,,0,,,"Indonesia, North Korea, South Korea, Netherlands, Afghanistan, Iraq, Kuwait, Serbia (Yugoslavia), United States of America, Mali",731,"3, 1, 2, 5, 4",North Korea,127.18195668644258,40.143063067900705,"['127.18195668644258', '40.143063067900705']"
132,30,Government of Netherlands,4,"11347, 14113, 204, 235, 259, 276, 333, 371, 372, 412, 418","11985, 11986, 12575, 13891, 15108, 15259, 405, 482, 523, 524, 525, 572, 726, 735, 799, 868, 878",1,0,,,0,,,"Indonesia, North Korea, South Korea, Netherlands, Afghanistan, Iraq, Kuwait, Serbia (Yugoslavia), United States of America, Mali",732,"3, 1, 2, 5, 4",South Korea,127.83477281620353,36.37508977984638,"['127.83477281620353', '36.37508977984638']"
133,30,Government of Netherlands,4,"11347, 14113, 204, 235, 259, 276, 333, 371, 372, 412, 418","11985, 11986, 12575, 13891, 15108, 15259, 405, 482, 523, 524, 525, 572, 726, 735, 799, 868, 878",1,0,,,0,,,"Indonesia, North Korea, South Korea, Netherlands, Afghanistan, Iraq, Kuwait, Serbia (Yugoslavia), United States of America, Mali",210,"3, 1, 2, 5, 4",Netherlands,5.603417813473346,52.24926378,"['5.603417813473346', '52.24926378']"
134,30,Government of Netherlands,4,"11347, 14113, 204, 235, 259, 276, 333, 371, 372, 412, 418","11985, 11986, 12575, 13891, 15108, 15259, 405, 482, 523, 524, 525, 572, 726, 735, 799, 868, 878",1,0,,,0,,,"Indonesia, North Korea, South Korea, Netherlands, Afghanistan, Iraq, Kuwait, Serbia (Yugoslavia), United States of America, Mali",700,"3, 1, 2, 5, 4",Afghanistan,66.02647079,33.838805647835414,"['66.02647079', '33.838805647835414']"
135,30,Government of Netherlands,4,"11347, 14113, 204, 235, 259, 276, 333, 371, 372, 412, 418","11985, 11986, 12575, 13891, 15108, 15259, 405, 482, 523, 524, 525, 572, 726, 735, 799, 868, 878",1,0,,,0,,,"Indonesia, North Korea, South Korea, Netherlands, Afghanistan, Iraq, Kuwait, Serbia (Yugoslavia), United States of America, Mali",645,"3, 1, 2, 5, 4",Iraq,43.77213474483021,33.048025207374224,"['43.77213474483021', '33.048025207374224']"
136,30,Government of Netherlands,4,"11347, 14113, 204, 235, 259, 276, 333, 371, 372, 412, 418","11985, 11986, 12575, 13891, 15108, 15259, 405, 482, 523, 524, 525, 572, 726, 735, 799, 868, 878",1,0,,,0,,,"Indonesia, North Korea, South Korea, Netherlands, Afghanistan, Iraq, Kuwait, Serbia (Yugoslavia), United States of America, Mali",690,"3, 1, 2, 5, 4",Kuwait,47.59087774543286,29.340792357895488,"['47.59087774543286', '29.340792357895488']"
137,30,Government of Netherlands,4,"11347, 14113, 204, 235, 259, 276, 333, 371, 372, 412, 418","11985, 11986, 12575, 13891, 15108, 15259, 405, 482, 523, 524, 525, 572, 726, 735, 799, 868, 878",1,0,,,0,,,"Indonesia, North Korea, South Korea, Netherlands, Afghanistan, Iraq, Kuwait, Serbia (Yugoslavia), United States of America, Mali",345,"3, 1, 2, 5, 4",Yugoslavia,18.728074843601753,44.16067325765515,"['18.728074843601753', '44.16067325765515']"
138,30,Government of Netherlands,4,"11347, 14113, 204, 235, 259, 276, 333, 371, 372, 412, 418","11985, 11986, 12575, 13891, 15108, 15259, 405, 482, 523, 524, 525, 572, 726, 735, 799, 868, 878",1,0,,,0,,,"Indonesia, North Korea, South Korea, Netherlands, Afghanistan, Iraq, Kuwait, Serbia (Yugoslavia), United States of America, Mali",345,"3, 1, 2, 5, 4",Serbia and Montenegro,20.599031351017253,43.86704501123706,"['20.599031351017253', '43.86704501123706']"
139,30,Government of Netherlands,4,"11347, 14113, 204, 235, 259, 276, 333, 371, 372, 412, 418","11985, 11986, 12575, 13891, 15108, 15259, 405, 482, 523, 524, 525, 572, 726, 735, 799, 868, 878",1,0,,,0,,,"Indonesia, North Korea, South Korea, Netherlands, Afghanistan, Iraq, Kuwait, Serbia (Yugoslavia), United States of America, Mali",345,"3, 1, 2, 5, 4",Yugoslavia,18.41369698520479,44.431811622931676,"['18.41369698520479', '44.431811622931676']"
140,30,Government of Netherlands,4,"11347, 14113, 204, 235, 259, 276, 333, 371, 372, 412, 418","11985, 11986, 12575, 13891, 15108, 15259, 405, 482, 523, 524, 525, 572, 726, 735, 799, 868, 878",1,0,,,0,,,"Indonesia, North Korea, South Korea, Netherlands, Afghanistan, Iraq, Kuwait, Serbia (Yugoslavia), United States of America, Mali",2,"3, 1, 2, 5, 4",United States,-112.56677623914523,45.694000963290335,"['-112.56677623914523', '45.694000963290335']"
141,30,Government of Netherlands,4,"11347, 14113, 204, 235, 259, 276, 333, 371, 372, 412, 418","11985, 11986, 12575, 13891, 15108, 15259, 405, 482, 523, 524, 525, 572, 726, 735, 799, 868, 878",1,0,,,0,,,"Indonesia, North Korea, South Korea, Netherlands, Afghanistan, Iraq, Kuwait, Serbia (Yugoslavia), United States of America, Mali",432,"3, 1, 2, 5, 4",Mali,-3.524422393492041,17.350279391159127,"['-3.524422393492041', '17.350279391159127']"
142,31,Government of Belgium,4,"11347, 14113, 235, 259, 333, 371, 372, 412, 418","11985, 11986, 12571, 12575, 12578, 12582, 15108, 15259, 482, 524, 726, 735, 799, 868, 878",0,0,,,0,,,"North Korea, South Korea, Afghanistan, Iraq, Kuwait, Serbia (Yugoslavia), United States of America, Mali",731,"3, 2, 1, 5, 4",North Korea,127.18195668644258,40.143063067900705,"['127.18195668644258', '40.143063067900705']"
143,31,Government of Belgium,4,"11347, 14113, 235, 259, 333, 371, 372, 412, 418","11985, 11986, 12571, 12575, 12578, 12582, 15108, 15259, 482, 524, 726, 735, 799, 868, 878",0,0,,,0,,,"North Korea, South Korea, Afghanistan, Iraq, Kuwait, Serbia (Yugoslavia), United States of America, Mali",732,"3, 2, 1, 5, 4",South Korea,127.83477281620353,36.37508977984638,"['127.83477281620353', '36.37508977984638']"
144,31,Government of Belgium,4,"11347, 14113, 235, 259, 333, 371, 372, 412, 418","11985, 11986, 12571, 12575, 12578, 12582, 15108, 15259, 482, 524, 726, 735, 799, 868, 878",0,0,,,0,,,"North Korea, South Korea, Afghanistan, Iraq, Kuwait, Serbia (Yugoslavia), United States of America, Mali",700,"3, 2, 1, 5, 4",Afghanistan,66.02647079,33.838805647835414,"['66.02647079', '33.838805647835414']"
145,31,Government of Belgium,4,"11347, 14113, 235, 259, 333, 371, 372, 412, 418","11985, 11986, 12571, 12575, 12578, 12582, 15108, 15259, 482, 524, 726, 735, 799, 868, 878",0,0,,,0,,,"North Korea, South Korea, Afghanistan, Iraq, Kuwait, Serbia (Yugoslavia), United States of America, Mali",645,"3, 2, 1, 5, 4",Iraq,43.77213474483021,33.048025207374224,"['43.77213474483021', '33.048025207374224']"
146,31,Government of Belgium,4,"11347, 14113, 235, 259, 333, 371, 372, 412, 418","11985, 11986, 12571, 12575, 12578, 12582, 15108, 15259, 482, 524, 726, 735, 799, 868, 878",0,0,,,0,,,"North Korea, South Korea, Afghanistan, Iraq, Kuwait, Serbia (Yugoslavia), United States of America, Mali",690,"3, 2, 1, 5, 4",Kuwait,47.59087774543286,29.340792357895488,"['47.59087774543286', '29.340792357895488']"
147,31,Government of Belgium,4,"11347, 14113, 235, 259, 333, 371, 372, 412, 418","11985, 11986, 12571, 12575, 12578, 12582, 15108, 15259, 482, 524, 726, 735, 799, 868, 878",0,0,,,0,,,"North Korea, South Korea, Afghanistan, Iraq, Kuwait, Serbia (Yugoslavia), United States of America, Mali",345,"3, 2, 1, 5, 4",Yugoslavia,18.728074843601753,44.16067325765515,"['18.728074843601753', '44.16067325765515']"
148,31,Government of Belgium,4,"11347, 14113, 235, 259, 333, 371, 372, 412, 418","11985, 11986, 12571, 12575, 12578, 12582, 15108, 15259, 482, 524, 726, 735, 799, 868, 878",0,0,,,0,,,"North Korea, South Korea, Afghanistan, Iraq, Kuwait, Serbia (Yugoslavia), United States of America, Mali",345,"3, 2, 1, 5, 4",Serbia and Montenegro,20.599031351017253,43.86704501123706,"['20.599031351017253', '43.86704501123706']"
149,31,Government of Belgium,4,"11347, 14113, 235, 259, 333, 371, 372, 412, 418","11985, 11986, 12571, 12575, 12578, 12582, 15108, 15259, 482, 524, 726, 735, 799, 868, 878",0,0,,,0,,,"North Korea, South Korea, Afghanistan, Iraq, Kuwait, Serbia (Yugoslavia), United States of America, Mali",345,"3, 2, 1, 5, 4",Yugoslavia,18.41369698520479,44.431811622931676,"['18.41369698520479', '44.431811622931676']"
150,31,Government of Belgium,4,"11347, 14113, 235, 259, 333, 371, 372, 412, 418","11985, 11986, 12571, 12575, 12578, 12582, 15108, 15259, 482, 524, 726, 735, 799, 868, 878",0,0,,,0,,,"North Korea, South Korea, Afghanistan, Iraq, Kuwait, Serbia (Yugoslavia), United States of America, Mali",2,"3, 2, 1, 5, 4",United States,-112.56677623914523,45.694000963290335,"['-112.56677623914523', '45.694000963290335']"
